ngramSize,t2NgramSize,t1NgramSize,QRPercentileNorm,QRPercentileT2,QRPercentileT1,QRPercentileOrig,normBoost,t2Boost,t1Boost,map
5,16,24,4,4,4,4,5,16,24,0.9902806943655014
5,16,24,6,6,6,6,5,16,24,0.9789499132037163
5,16,24,8,8,8,8,5,16,24,0.9732986713945867
5,16,24,10,10,10,10,5,16,24,0.976766402333975
5,17,2,2,2,2,2,5,17,2,0.995587415456772
5,17,2,4,4,4,4,5,17,2,0.9915153263807295
5,17,2,6,6,6,6,5,17,2,0.9819198824763297
5,17,2,8,8,8,8,5,17,2,0.9761080998778344
5,17,2,10,10,10,10,5,17,2,0.9779778667986395
5,17,3,2,2,2,2,5,17,3,0.995587415456772
5,17,3,4,4,4,4,5,17,3,0.9915153263807295
5,17,3,6,6,6,6,5,17,3,0.9819198824763297
5,17,3,8,8,8,8,5,17,3,0.9761080998778344
5,17,3,10,10,10,10,5,17,3,0.9779778667986395
5,17,4,2,2,2,2,5,17,4,0.995587415456772
5,17,4,4,4,4,4,5,17,4,0.9915153263807295
5,17,4,6,6,6,6,5,17,4,0.9819198824763297
5,17,4,8,8,8,8,5,17,4,0.9761080998778344
5,17,4,10,10,10,10,5,17,4,0.9779778667986395
5,17,5,2,2,2,2,5,17,5,0.995587415456772
5,17,5,4,4,4,4,5,17,5,0.9915153263807295
5,17,5,6,6,6,6,5,17,5,0.9819198824763297
5,17,5,8,8,8,8,5,17,5,0.9761080998778344
5,17,5,10,10,10,10,5,17,5,0.9779778667986395
5,17,6,2,2,2,2,5,17,6,0.995587415456772
5,17,6,4,4,4,4,5,17,6,0.9915153263807295
5,17,6,6,6,6,6,5,17,6,0.9819198824763297
5,17,6,8,8,8,8,5,17,6,0.9761080998778344
5,17,6,10,10,10,10,5,17,6,0.9779778667986395
5,17,7,2,2,2,2,5,17,7,0.995587415456772
5,17,7,4,4,4,4,5,17,7,0.9915153263807295
5,17,7,6,6,6,6,5,17,7,0.9819198824763297
5,17,7,8,8,8,8,5,17,7,0.9761080998778344
5,17,7,10,10,10,10,5,17,7,0.9779778667986395
5,17,8,2,2,2,2,5,17,8,0.995587415456772
5,17,8,4,4,4,4,5,17,8,0.9915153263807295
5,17,8,6,6,6,6,5,17,8,0.9819198824763297
5,17,8,8,8,8,8,5,17,8,0.9761080998778344
5,17,8,10,10,10,10,5,17,8,0.9779778667986395
5,17,9,2,2,2,2,5,17,9,0.995587415456772
5,17,9,4,4,4,4,5,17,9,0.9915153263807295
5,17,9,6,6,6,6,5,17,9,0.9819198824763297
5,17,9,8,8,8,8,5,17,9,0.9761080998778344
5,17,9,10,10,10,10,5,17,9,0.9779778667986395
5,17,10,2,2,2,2,5,17,10,0.995587415456772
5,17,10,4,4,4,4,5,17,10,0.9915153263807295
5,17,10,6,6,6,6,5,17,10,0.9819198824763297
5,17,10,8,8,8,8,5,17,10,0.9761080998778344
5,17,10,10,10,10,10,5,17,10,0.9779778667986395
5,17,11,2,2,2,2,5,17,11,0.995587415456772
5,17,11,4,4,4,4,5,17,11,0.9915153263807295
5,17,11,6,6,6,6,5,17,11,0.9819198824763297
5,17,11,8,8,8,8,5,17,11,0.9761080998778344
5,17,11,10,10,10,10,5,17,11,0.9779778667986395
5,17,12,2,2,2,2,5,17,12,0.995587415456772
5,17,12,4,4,4,4,5,17,12,0.9915153263807295
5,17,12,6,6,6,6,5,17,12,0.9819198824763297
5,17,12,8,8,8,8,5,17,12,0.9761080998778344
5,17,12,10,10,10,10,5,17,12,0.9779778667986395
5,17,13,2,2,2,2,5,17,13,0.995587415456772
5,17,13,4,4,4,4,5,17,13,0.9915153263807295
5,17,13,6,6,6,6,5,17,13,0.9819198824763297
5,17,13,8,8,8,8,5,17,13,0.9761080998778344
5,17,13,10,10,10,10,5,17,13,0.9779778667986395
5,17,14,2,2,2,2,5,17,14,0.995587415456772
5,17,14,4,4,4,4,5,17,14,0.9915153263807295
5,17,14,6,6,6,6,5,17,14,0.9819198824763297
5,17,14,8,8,8,8,5,17,14,0.9761080998778344
5,17,14,10,10,10,10,5,17,14,0.9779778667986395
5,17,15,2,2,2,2,5,17,15,0.995587415456772
5,17,15,4,4,4,4,5,17,15,0.9915153263807295
5,17,15,6,6,6,6,5,17,15,0.9819198824763297
5,17,15,8,8,8,8,5,17,15,0.9761080998778344
5,17,15,10,10,10,10,5,17,15,0.9779778667986395
5,17,16,2,2,2,2,5,17,16,0.995587415456772
5,17,16,4,4,4,4,5,17,16,0.9915153263807295
5,17,16,6,6,6,6,5,17,16,0.9819198824763297
5,17,16,8,8,8,8,5,17,16,0.9761080998778344
5,17,16,10,10,10,10,5,17,16,0.9779778667986395
5,17,17,2,2,2,2,5,17,17,0.995587415456772
5,17,17,4,4,4,4,5,17,17,0.9915153263807295
5,17,17,6,6,6,6,5,17,17,0.9819198824763297
5,17,17,8,8,8,8,5,17,17,0.9761080998778344
5,17,17,10,10,10,10,5,17,17,0.9779778667986395
5,17,18,2,2,2,2,5,17,18,0.995587415456772
5,17,18,4,4,4,4,5,17,18,0.9915153263807295
5,17,18,6,6,6,6,5,17,18,0.9819198824763297
5,17,18,8,8,8,8,5,17,18,0.9761080998778344
5,17,18,10,10,10,10,5,17,18,0.9779778667986395
5,17,19,2,2,2,2,5,17,19,0.995587415456772
5,17,19,4,4,4,4,5,17,19,0.9915153263807295
5,17,19,6,6,6,6,5,17,19,0.9819198824763297
5,17,19,8,8,8,8,5,17,19,0.9761080998778344
5,17,19,10,10,10,10,5,17,19,0.9779778667986395
5,17,20,2,2,2,2,5,17,20,0.995587415456772
5,17,20,4,4,4,4,5,17,20,0.9915153263807295
5,17,20,6,6,6,6,5,17,20,0.9819198824763297
5,17,20,8,8,8,8,5,17,20,0.9761080998778344
5,17,20,10,10,10,10,5,17,20,0.9779778667986395
5,17,21,2,2,2,2,5,17,21,0.995587415456772
5,17,21,4,4,4,4,5,17,21,0.9915153263807295
5,17,21,6,6,6,6,5,17,21,0.9819198824763297
5,17,21,8,8,8,8,5,17,21,0.9761080998778344
5,17,21,10,10,10,10,5,17,21,0.9779778667986395
5,17,22,2,2,2,2,5,17,22,0.995587415456772
5,17,22,4,4,4,4,5,17,22,0.9915153263807295
5,17,22,6,6,6,6,5,17,22,0.9819198824763297
5,17,22,8,8,8,8,5,17,22,0.9761080998778344
5,17,22,10,10,10,10,5,17,22,0.9779778667986395
5,17,23,2,2,2,2,5,17,23,0.995587415456772
5,17,23,4,4,4,4,5,17,23,0.9915153263807295
5,17,23,6,6,6,6,5,17,23,0.9819198824763297
5,17,23,8,8,8,8,5,17,23,0.9761080998778344
5,17,23,10,10,10,10,5,17,23,0.9779778667986395
5,17,24,2,2,2,2,5,17,24,0.995587415456772
5,17,24,4,4,4,4,5,17,24,0.9915153263807295
5,17,24,6,6,6,6,5,17,24,0.9819198824763297
5,17,24,8,8,8,8,5,17,24,0.9761080998778344
5,17,24,10,10,10,10,5,17,24,0.9779778667986395
5,18,2,2,2,2,2,5,18,2,0.9960144356489182
5,18,2,4,4,4,4,5,18,2,0.9919570569992063
5,18,2,6,6,6,6,5,18,2,0.9831432049870488
5,18,2,8,8,8,8,5,18,2,0.977916791588068
5,18,2,10,10,10,10,5,18,2,0.9801173119246961
5,18,3,2,2,2,2,5,18,3,0.9960144356489182
5,18,3,4,4,4,4,5,18,3,0.9919570569992063
5,18,3,6,6,6,6,5,18,3,0.9831432049870488
5,18,3,8,8,8,8,5,18,3,0.977916791588068
5,18,3,10,10,10,10,5,18,3,0.9801173119246961
5,18,4,2,2,2,2,5,18,4,0.9960144356489182
5,18,4,4,4,4,4,5,18,4,0.9919570569992063
5,18,4,6,6,6,6,5,18,4,0.9831432049870488
5,18,4,8,8,8,8,5,18,4,0.977916791588068
5,18,4,10,10,10,10,5,18,4,0.9801173119246961
5,18,5,2,2,2,2,5,18,5,0.9960144356489182
5,18,5,4,4,4,4,5,18,5,0.9919570569992063
5,18,5,6,6,6,6,5,18,5,0.9831432049870488
5,18,5,8,8,8,8,5,18,5,0.977916791588068
5,18,5,10,10,10,10,5,18,5,0.9801173119246961
5,18,6,2,2,2,2,5,18,6,0.9960144356489182
5,18,6,4,4,4,4,5,18,6,0.9919570569992063
5,18,6,6,6,6,6,5,18,6,0.9831432049870488
5,18,6,8,8,8,8,5,18,6,0.977916791588068
5,18,6,10,10,10,10,5,18,6,0.9801173119246961
5,18,7,2,2,2,2,5,18,7,0.9960144356489182
5,18,7,4,4,4,4,5,18,7,0.9919570569992063
5,18,7,6,6,6,6,5,18,7,0.9831432049870488
5,18,7,8,8,8,8,5,18,7,0.977916791588068
5,18,7,10,10,10,10,5,18,7,0.9801173119246961
5,18,8,2,2,2,2,5,18,8,0.9960144356489182
5,18,8,4,4,4,4,5,18,8,0.9919570569992063
5,18,8,6,6,6,6,5,18,8,0.9831432049870488
5,18,8,8,8,8,8,5,18,8,0.977916791588068
5,18,8,10,10,10,10,5,18,8,0.9801173119246961
5,18,9,2,2,2,2,5,18,9,0.9960144356489182
5,18,9,4,4,4,4,5,18,9,0.9919570569992063
5,18,9,6,6,6,6,5,18,9,0.9831432049870488
5,18,9,8,8,8,8,5,18,9,0.977916791588068
5,18,9,10,10,10,10,5,18,9,0.9801173119246961
5,18,10,2,2,2,2,5,18,10,0.9960144356489182
5,18,10,4,4,4,4,5,18,10,0.9919570569992063
5,18,10,6,6,6,6,5,18,10,0.9831432049870488
5,18,10,8,8,8,8,5,18,10,0.977916791588068
5,18,10,10,10,10,10,5,18,10,0.9801173119246961
5,18,11,2,2,2,2,5,18,11,0.9960144356489182
5,18,11,4,4,4,4,5,18,11,0.9919570569992063
5,18,11,6,6,6,6,5,18,11,0.9831432049870488
5,18,11,8,8,8,8,5,18,11,0.977916791588068
5,18,11,10,10,10,10,5,18,11,0.9801173119246961
5,18,12,2,2,2,2,5,18,12,0.9960144356489182
5,18,12,4,4,4,4,5,18,12,0.9919570569992063
5,18,12,6,6,6,6,5,18,12,0.9831432049870488
5,18,12,8,8,8,8,5,18,12,0.977916791588068
5,18,12,10,10,10,10,5,18,12,0.9801173119246961
5,18,13,2,2,2,2,5,18,13,0.9960144356489182
5,18,13,4,4,4,4,5,18,13,0.9919570569992063
5,18,13,6,6,6,6,5,18,13,0.9831432049870488
5,18,13,8,8,8,8,5,18,13,0.977916791588068
5,18,13,10,10,10,10,5,18,13,0.9801173119246961
5,18,14,2,2,2,2,5,18,14,0.9960144356489182
5,18,14,4,4,4,4,5,18,14,0.9919570569992063
5,18,14,6,6,6,6,5,18,14,0.9831432049870488
5,18,14,8,8,8,8,5,18,14,0.977916791588068
5,18,14,10,10,10,10,5,18,14,0.9801173119246961
5,18,15,2,2,2,2,5,18,15,0.9960144356489182
5,18,15,4,4,4,4,5,18,15,0.9919570569992063
5,18,15,6,6,6,6,5,18,15,0.9831432049870488
5,18,15,8,8,8,8,5,18,15,0.977916791588068
5,18,15,10,10,10,10,5,18,15,0.9801173119246961
5,18,16,2,2,2,2,5,18,16,0.9960144356489182
5,18,16,4,4,4,4,5,18,16,0.9919570569992063
5,18,16,6,6,6,6,5,18,16,0.9831432049870488
5,18,16,8,8,8,8,5,18,16,0.977916791588068
5,18,16,10,10,10,10,5,18,16,0.9801173119246961
5,18,17,2,2,2,2,5,18,17,0.9960144356489182
5,18,17,4,4,4,4,5,18,17,0.9919570569992063
5,18,17,6,6,6,6,5,18,17,0.9831432049870488
5,18,17,8,8,8,8,5,18,17,0.977916791588068
5,18,17,10,10,10,10,5,18,17,0.9801173119246961
5,18,18,2,2,2,2,5,18,18,0.9960144356489182
5,18,18,4,4,4,4,5,18,18,0.9919570569992063
5,18,18,6,6,6,6,5,18,18,0.9831432049870488
5,18,18,8,8,8,8,5,18,18,0.977916791588068
5,18,18,10,10,10,10,5,18,18,0.9801173119246961
5,18,19,2,2,2,2,5,18,19,0.9960144356489182
5,18,19,4,4,4,4,5,18,19,0.9919570569992063
5,18,19,6,6,6,6,5,18,19,0.9831432049870488
5,18,19,8,8,8,8,5,18,19,0.977916791588068
5,18,19,10,10,10,10,5,18,19,0.9801173119246961
5,18,20,2,2,2,2,5,18,20,0.9960144356489182
5,18,20,4,4,4,4,5,18,20,0.9919570569992063
5,18,20,6,6,6,6,5,18,20,0.9831432049870488
5,18,20,8,8,8,8,5,18,20,0.977916791588068
5,18,20,10,10,10,10,5,18,20,0.9801173119246961
5,18,21,2,2,2,2,5,18,21,0.9960144356489182
5,18,21,4,4,4,4,5,18,21,0.9919570569992063
5,18,21,6,6,6,6,5,18,21,0.9831432049870488
5,18,21,8,8,8,8,5,18,21,0.977916791588068
5,18,21,10,10,10,10,5,18,21,0.9801173119246961
5,18,22,2,2,2,2,5,18,22,0.9960144356489182
5,18,22,4,4,4,4,5,18,22,0.9919570569992063
5,18,22,6,6,6,6,5,18,22,0.9831432049870488
5,18,22,8,8,8,8,5,18,22,0.977916791588068
5,18,22,10,10,10,10,5,18,22,0.9801173119246961
5,18,23,2,2,2,2,5,18,23,0.9960144356489182
5,18,23,4,4,4,4,5,18,23,0.9919570569992063
5,18,23,6,6,6,6,5,18,23,0.9831432049870488
5,18,23,8,8,8,8,5,18,23,0.977916791588068
5,18,23,10,10,10,10,5,18,23,0.9801173119246961
5,18,24,2,2,2,2,5,18,24,0.9960144356489182
5,18,24,4,4,4,4,5,18,24,0.9919570569992063
5,18,24,6,6,6,6,5,18,24,0.9831432049870488
5,18,24,8,8,8,8,5,18,24,0.977916791588068
5,18,24,10,10,10,10,5,18,24,0.9801173119246961
5,19,2,2,2,2,2,5,19,2,0.9958644356727601
5,19,2,4,4,4,4,5,19,2,0.9926257438063621
5,19,2,6,6,6,6,5,19,2,0.9835674474835392
5,19,2,8,8,8,8,5,19,2,0.9792243672907353
5,19,2,10,10,10,10,5,19,2,0.9808142816722394
5,19,3,2,2,2,2,5,19,3,0.9958644356727601
5,19,3,4,4,4,4,5,19,3,0.9926257438063621
5,19,3,6,6,6,6,5,19,3,0.9835674474835392
5,19,3,8,8,8,8,5,19,3,0.9792243672907353
5,19,3,10,10,10,10,5,19,3,0.9808142816722394
5,19,4,2,2,2,2,5,19,4,0.9958644356727601
5,19,4,4,4,4,4,5,19,4,0.9926257438063621
5,19,4,6,6,6,6,5,19,4,0.9835674474835392
5,19,4,8,8,8,8,5,19,4,0.9792243672907353
5,19,4,10,10,10,10,5,19,4,0.9808142816722394
5,19,5,2,2,2,2,5,19,5,0.9958644356727601
5,19,5,4,4,4,4,5,19,5,0.9926257438063621
5,19,5,6,6,6,6,5,19,5,0.9835674474835392
5,19,5,8,8,8,8,5,19,5,0.9792243672907353
5,19,5,10,10,10,10,5,19,5,0.9808142816722394
5,19,6,2,2,2,2,5,19,6,0.9958644356727601
5,19,6,4,4,4,4,5,19,6,0.9926257438063621
5,19,6,6,6,6,6,5,19,6,0.9835674474835392
5,19,6,8,8,8,8,5,19,6,0.9792243672907353
5,19,6,10,10,10,10,5,19,6,0.9808142816722394
5,19,7,2,2,2,2,5,19,7,0.9958644356727601
5,19,7,4,4,4,4,5,19,7,0.9926257438063621
5,19,7,6,6,6,6,5,19,7,0.9835674474835392
5,19,7,8,8,8,8,5,19,7,0.9792243672907353
5,19,7,10,10,10,10,5,19,7,0.9808142816722394
5,19,8,2,2,2,2,5,19,8,0.9958644356727601
5,19,8,4,4,4,4,5,19,8,0.9926257438063621
5,19,8,6,6,6,6,5,19,8,0.9835674474835392
5,19,8,8,8,8,8,5,19,8,0.9792243672907353
5,19,8,10,10,10,10,5,19,8,0.9808142816722394
5,19,9,2,2,2,2,5,19,9,0.9958644356727601
5,19,9,4,4,4,4,5,19,9,0.9926257438063621
5,19,9,6,6,6,6,5,19,9,0.9835674474835392
5,19,9,8,8,8,8,5,19,9,0.9792243672907353
5,19,9,10,10,10,10,5,19,9,0.9808142816722394
5,19,10,2,2,2,2,5,19,10,0.9958644356727601
5,19,10,4,4,4,4,5,19,10,0.9926257438063621
5,19,10,6,6,6,6,5,19,10,0.9835674474835392
5,19,10,8,8,8,8,5,19,10,0.9792243672907353
5,19,10,10,10,10,10,5,19,10,0.9808142816722394
5,19,11,2,2,2,2,5,19,11,0.9958644356727601
5,19,11,4,4,4,4,5,19,11,0.9926257438063621
5,19,11,6,6,6,6,5,19,11,0.9835674474835392
5,19,11,8,8,8,8,5,19,11,0.9792243672907353
5,19,11,10,10,10,10,5,19,11,0.9808142816722394
5,19,12,2,2,2,2,5,19,12,0.9958644356727601
5,19,12,4,4,4,4,5,19,12,0.9926257438063621
5,19,12,6,6,6,6,5,19,12,0.9835674474835392
5,19,12,8,8,8,8,5,19,12,0.9792243672907353
5,19,12,10,10,10,10,5,19,12,0.9808142816722394
5,19,13,2,2,2,2,5,19,13,0.9958644356727601
5,19,13,4,4,4,4,5,19,13,0.9926257438063621
5,19,13,6,6,6,6,5,19,13,0.9835674474835392
5,19,13,8,8,8,8,5,19,13,0.9792243672907353
5,19,13,10,10,10,10,5,19,13,0.9808142816722394
5,19,14,2,2,2,2,5,19,14,0.9958644356727601
5,19,14,4,4,4,4,5,19,14,0.9926257438063621
5,19,14,6,6,6,6,5,19,14,0.9835674474835392
5,19,14,8,8,8,8,5,19,14,0.9792243672907353
5,19,14,10,10,10,10,5,19,14,0.9808142816722394
5,19,15,2,2,2,2,5,19,15,0.9958644356727601
5,19,15,4,4,4,4,5,19,15,0.9926257438063621
5,19,15,6,6,6,6,5,19,15,0.9835674474835392
5,19,15,8,8,8,8,5,19,15,0.9792243672907353
5,19,15,10,10,10,10,5,19,15,0.9808142816722394
5,19,16,2,2,2,2,5,19,16,0.9958644356727601
5,19,16,4,4,4,4,5,19,16,0.9926257438063621
5,19,16,6,6,6,6,5,19,16,0.9835674474835392
5,19,16,8,8,8,8,5,19,16,0.9792243672907353
5,19,16,10,10,10,10,5,19,16,0.9808142816722394
5,19,17,2,2,2,2,5,19,17,0.9958644356727601
5,19,17,4,4,4,4,5,19,17,0.9926257438063621
5,19,17,6,6,6,6,5,19,17,0.9835674474835392
5,19,17,8,8,8,8,5,19,17,0.9792243672907353
5,19,17,10,10,10,10,5,19,17,0.9808142816722394
5,19,18,2,2,2,2,5,19,18,0.9958644356727601
5,19,18,4,4,4,4,5,19,18,0.9926257438063621
5,19,18,6,6,6,6,5,19,18,0.9835674474835392
5,19,18,8,8,8,8,5,19,18,0.9792243672907353
5,19,18,10,10,10,10,5,19,18,0.9808142816722394
5,19,19,2,2,2,2,5,19,19,0.9958644356727601
5,19,19,4,4,4,4,5,19,19,0.9926257438063621
5,19,19,6,6,6,6,5,19,19,0.9835674474835392
5,19,19,8,8,8,8,5,19,19,0.9792243672907353
5,19,19,10,10,10,10,5,19,19,0.9808142816722394
5,19,20,2,2,2,2,5,19,20,0.9958644356727601
5,19,20,4,4,4,4,5,19,20,0.9926257438063621
5,19,20,6,6,6,6,5,19,20,0.9835674474835392
5,19,20,8,8,8,8,5,19,20,0.9792243672907353
5,19,20,10,10,10,10,5,19,20,0.9808142816722394
5,19,21,2,2,2,2,5,19,21,0.9958644356727601
5,19,21,4,4,4,4,5,19,21,0.9926257438063621
5,19,21,6,6,6,6,5,19,21,0.9835674474835392
5,19,21,8,8,8,8,5,19,21,0.9792243672907353
5,19,21,10,10,10,10,5,19,21,0.9808142816722394
5,19,22,2,2,2,2,5,19,22,0.9958644356727601
5,19,22,4,4,4,4,5,19,22,0.9926257438063621
5,19,22,6,6,6,6,5,19,22,0.9835674474835392
5,19,22,8,8,8,8,5,19,22,0.9792243672907353
5,19,22,10,10,10,10,5,19,22,0.9808142816722394
5,19,23,2,2,2,2,5,19,23,0.9958644356727601
5,19,23,4,4,4,4,5,19,23,0.9926257438063621
5,19,23,6,6,6,6,5,19,23,0.9835674474835392
5,19,23,8,8,8,8,5,19,23,0.9792243672907353
5,19,23,10,10,10,10,5,19,23,0.9808142816722394
5,19,24,2,2,2,2,5,19,24,0.9958644356727601
5,19,24,4,4,4,4,5,19,24,0.9926257438063621
5,19,24,6,6,6,6,5,19,24,0.9835674474835392
5,19,24,8,8,8,8,5,19,24,0.9792243672907353
5,19,24,10,10,10,10,5,19,24,0.9808142816722394
5,20,2,2,2,2,2,5,20,2,0.9958644356727601
5,20,2,4,4,4,4,5,20,2,0.9927924104928969
5,20,2,6,6,6,6,5,20,2,0.9836674475073811
5,20,2,8,8,8,8,5,20,2,0.9802005259096624
5,20,2,10,10,10,10,5,20,2,0.9826819584667684
5,20,3,2,2,2,2,5,20,3,0.9958644356727601
5,20,3,4,4,4,4,5,20,3,0.9927924104928969
5,20,3,6,6,6,6,5,20,3,0.9836674475073811
5,20,3,8,8,8,8,5,20,3,0.9802005259096624
5,20,3,10,10,10,10,5,20,3,0.9826819584667684
5,20,4,2,2,2,2,5,20,4,0.9958644356727601
5,20,4,4,4,4,4,5,20,4,0.9927924104928969
5,20,4,6,6,6,6,5,20,4,0.9836674475073811
5,20,4,8,8,8,8,5,20,4,0.9802005259096624
5,20,4,10,10,10,10,5,20,4,0.9826819584667684
5,20,5,2,2,2,2,5,20,5,0.9958644356727601
5,20,5,4,4,4,4,5,20,5,0.9927924104928969
5,20,5,6,6,6,6,5,20,5,0.9836674475073811
5,20,5,8,8,8,8,5,20,5,0.9802005259096624
5,20,5,10,10,10,10,5,20,5,0.9826819584667684
5,20,6,2,2,2,2,5,20,6,0.9958644356727601
5,20,6,4,4,4,4,5,20,6,0.9927924104928969
5,20,6,6,6,6,6,5,20,6,0.9836674475073811
5,20,6,8,8,8,8,5,20,6,0.9802005259096624
5,20,6,10,10,10,10,5,20,6,0.9826819584667684
5,20,7,2,2,2,2,5,20,7,0.9958644356727601
5,20,7,4,4,4,4,5,20,7,0.9927924104928969
5,20,7,6,6,6,6,5,20,7,0.9836674475073811
5,20,7,8,8,8,8,5,20,7,0.9802005259096624
5,20,7,10,10,10,10,5,20,7,0.9826819584667684
5,20,8,2,2,2,2,5,20,8,0.9958644356727601
5,20,8,4,4,4,4,5,20,8,0.9927924104928969
5,20,8,6,6,6,6,5,20,8,0.9836674475073811
5,20,8,8,8,8,8,5,20,8,0.9802005259096624
5,20,8,10,10,10,10,5,20,8,0.9826819584667684
5,20,9,2,2,2,2,5,20,9,0.9958644356727601
5,20,9,4,4,4,4,5,20,9,0.9927924104928969
5,20,9,6,6,6,6,5,20,9,0.9836674475073811
5,20,9,8,8,8,8,5,20,9,0.9802005259096624
5,20,9,10,10,10,10,5,20,9,0.9826819584667684
5,20,10,2,2,2,2,5,20,10,0.9958644356727601
5,20,10,4,4,4,4,5,20,10,0.9927924104928969
5,20,10,6,6,6,6,5,20,10,0.9836674475073811
5,20,10,8,8,8,8,5,20,10,0.9802005259096624
5,20,10,10,10,10,10,5,20,10,0.9826819584667684
5,20,11,2,2,2,2,5,20,11,0.9958644356727601
5,20,11,4,4,4,4,5,20,11,0.9927924104928969
5,20,11,6,6,6,6,5,20,11,0.9836674475073811
5,20,11,8,8,8,8,5,20,11,0.9802005259096624
5,20,11,10,10,10,10,5,20,11,0.9826819584667684
5,20,12,2,2,2,2,5,20,12,0.9958644356727601
5,20,12,4,4,4,4,5,20,12,0.9927924104928969
5,20,12,6,6,6,6,5,20,12,0.9836674475073811
5,20,12,8,8,8,8,5,20,12,0.9802005259096624
5,20,12,10,10,10,10,5,20,12,0.9826819584667684
5,20,13,2,2,2,2,5,20,13,0.9958644356727601
5,20,13,4,4,4,4,5,20,13,0.9927924104928969
5,20,13,6,6,6,6,5,20,13,0.9836674475073811
5,20,13,8,8,8,8,5,20,13,0.9802005259096624
5,20,13,10,10,10,10,5,20,13,0.9826819584667684
5,20,14,2,2,2,2,5,20,14,0.9958644356727601
5,20,14,4,4,4,4,5,20,14,0.9927924104928969
5,20,14,6,6,6,6,5,20,14,0.9836674475073811
5,20,14,8,8,8,8,5,20,14,0.9802005259096624
5,20,14,10,10,10,10,5,20,14,0.9826819584667684
5,20,15,2,2,2,2,5,20,15,0.9958644356727601
5,20,15,4,4,4,4,5,20,15,0.9927924104928969
5,20,15,6,6,6,6,5,20,15,0.9836674475073811
5,20,15,8,8,8,8,5,20,15,0.9802005259096624
5,20,15,10,10,10,10,5,20,15,0.9826819584667684
5,20,16,2,2,2,2,5,20,16,0.9958644356727601
5,20,16,4,4,4,4,5,20,16,0.9927924104928969
5,20,16,6,6,6,6,5,20,16,0.9836674475073811
5,20,16,8,8,8,8,5,20,16,0.9802005259096624
5,20,16,10,10,10,10,5,20,16,0.9826819584667684
5,20,17,2,2,2,2,5,20,17,0.9958644356727601
5,20,17,4,4,4,4,5,20,17,0.9927924104928969
5,20,17,6,6,6,6,5,20,17,0.9836674475073811
5,20,17,8,8,8,8,5,20,17,0.9802005259096624
5,20,17,10,10,10,10,5,20,17,0.9826819584667684
5,20,18,2,2,2,2,5,20,18,0.9958644356727601
5,20,18,4,4,4,4,5,20,18,0.9927924104928969
5,20,18,6,6,6,6,5,20,18,0.9836674475073811
5,20,18,8,8,8,8,5,20,18,0.9802005259096624
5,20,18,10,10,10,10,5,20,18,0.9826819584667684
5,20,19,2,2,2,2,5,20,19,0.9958644356727601
5,20,19,4,4,4,4,5,20,19,0.9927924104928969
5,20,19,6,6,6,6,5,20,19,0.9836674475073811
5,20,19,8,8,8,8,5,20,19,0.9802005259096624
5,20,19,10,10,10,10,5,20,19,0.9826819584667684
5,20,20,2,2,2,2,5,20,20,0.9958644356727601
5,20,20,4,4,4,4,5,20,20,0.9927924104928969
5,20,20,6,6,6,6,5,20,20,0.9836674475073811
5,20,20,8,8,8,8,5,20,20,0.9802005259096624
5,20,20,10,10,10,10,5,20,20,0.9826819584667684
5,20,21,2,2,2,2,5,20,21,0.9958644356727601
5,20,21,4,4,4,4,5,20,21,0.9927924104928969
5,20,21,6,6,6,6,5,20,21,0.9836674475073811
5,20,21,8,8,8,8,5,20,21,0.9802005259096624
5,20,21,10,10,10,10,5,20,21,0.9826819584667684
5,20,22,2,2,2,2,5,20,22,0.9958644356727601
5,20,22,4,4,4,4,5,20,22,0.9927924104928969
5,20,22,6,6,6,6,5,20,22,0.9836674475073811
5,20,22,8,8,8,8,5,20,22,0.9802005259096624
5,20,22,10,10,10,10,5,20,22,0.9826819584667684
5,20,23,2,2,2,2,5,20,23,0.9958644356727601
5,20,23,4,4,4,4,5,20,23,0.9927924104928969
5,20,23,6,6,6,6,5,20,23,0.9836674475073811
5,20,23,8,8,8,8,5,20,23,0.9802005259096624
5,20,23,10,10,10,10,5,20,23,0.9826819584667684
5,20,24,2,2,2,2,5,20,24,0.9958644356727601
5,20,24,4,4,4,4,5,20,24,0.9927924104928969
5,20,24,6,6,6,6,5,20,24,0.9836674475073811
5,20,24,8,8,8,8,5,20,24,0.9802005259096624
5,20,24,10,10,10,10,5,20,24,0.9826819584667684
5,21,2,2,2,2,2,5,21,2,0.9958644356727601
5,21,2,4,4,4,4,5,21,2,0.9930833195447921
5,21,2,6,6,6,6,5,21,2,0.9834864035248754
5,21,2,8,8,8,8,5,21,2,0.9802421925961973
5,21,2,10,10,10,10,5,21,2,0.9825076470971109
5,21,3,2,2,2,2,5,21,3,0.9958644356727601
5,21,3,4,4,4,4,5,21,3,0.9930833195447921
5,21,3,6,6,6,6,5,21,3,0.9834864035248754
5,21,3,8,8,8,8,5,21,3,0.9802421925961973
5,21,3,10,10,10,10,5,21,3,0.9825076470971109
5,21,4,2,2,2,2,5,21,4,0.9958644356727601
5,21,4,4,4,4,4,5,21,4,0.9930833195447921
5,21,4,6,6,6,6,5,21,4,0.9834864035248754
5,21,4,8,8,8,8,5,21,4,0.9802421925961973
5,21,4,10,10,10,10,5,21,4,0.9825076470971109
5,21,5,2,2,2,2,5,21,5,0.9958644356727601
5,21,5,4,4,4,4,5,21,5,0.9930833195447921
